,id,label,label_text,text,lang
6184,9122,calendar_set,calendar_set,iş toplantımı iş takvimime ekleyebilir misin,tr
6185,9125,calendar_query,calendar_query,bir sonraki dişçi randevum ne zaman,tr
6186,9126,calendar_query,calendar_query,yirmi üçündeki göz doktoru randevum kaçta,tr
6187,9128,calendar_remove,calendar_remove,sonraki takvim etkinliğimi sil,tr
6188,9129,calendar_remove,calendar_remove,sonraki takvim etkinliğini sil,tr
6189,9130,calendar_query,calendar_query,takvimimdeki bir sonraki etkinlik ne,tr
6190,9131,calendar_query,calendar_query,gelecek etkinliklerimin neler olduğunu söyle,tr
6191,9132,calendar_set,calendar_set,yirmi bir ağustos sabah dokuza etkinlik ekle,tr
6192,9133,calendar_set,calendar_set,toplantıyı salıya ayarla,tr
6193,9135,calendar_query,calendar_query,önümüzdeki pazartesi programı ne,tr
6194,9139,calendar_query,calendar_query,lütfen gün sonuna kadar etkinliklerle ilgili bilgi ver,tr
6195,9140,calendar_query,calendar_query,mesai bitimi öncesi etkinlikler hakkında bilgiye ihtiyacım var,tr
6196,9141,calendar_query,calendar_query,önümüzdeki perşembe günü için hangi toplantılarım var,tr
6197,9142,calendar_query,calendar_query,bu ay programda takım toplantısı var mı,tr
6198,9145,calendar_set,calendar_set,ondan sürekli olarak beep sesini çalmasını istedim,tr
6199,9146,calendar_set,calendar_set,etkinlik tekrarı ayarlamak istiyorum,tr
6200,9147,calendar_remove,calendar_remove,cumartesi günkü nikah törenini kaldırmak istiyorum,tr
6201,9148,calendar_query,calendar_query,cuma günü için ne planlamışım,tr
6202,9150,calendar_query,calendar_query,bu hafta barbara ile öğle yemeği için ne zaman buluşacağım,tr
6203,9151,calendar_set,calendar_set,bana pazartesi günkü öğle yemeği randevumu hatırlat,tr
6204,9152,calendar_set,calendar_set,lütfen perşembe günü kuaför randevum hakkında bir saat önceden bilgilendirme yap,tr
6205,9154,calendar_set,calendar_set,cumartesi öğleden sonra ikiye beyzbol antremanı eklemeliyim,tr
6206,9157,calendar_set,calendar_set,alarm,tr
6207,9158,calendar_set,calendar_set,takvimimde bir etkinlik oluştur,tr
6208,9159,calendar_set,calendar_set,olly takvimimde bir etkinlik oluştur,tr
6209,9160,calendar_set,calendar_set,takvimi aç ve bir etkinlik hatırlatıcısı yap,tr
6210,9161,calendar_query,calendar_query,üç ocak için randevum var mı,tr
6211,9162,calendar_query,calendar_query,takvimimde bu hafta için herhangi bir etkinlik var mı,tr
6212,9163,calendar_query,calendar_query,olly takvimimde bu hafta için bir etkinlik var mı,tr
6213,9165,calendar_set,calendar_set,olly bugünkü toplantım için bir hatırlatıcı ayarla,tr
6214,9166,calendar_set,calendar_set,bugünkü toplantım için bir hatırlatma kur,tr
6215,9167,calendar_set,calendar_set,toplantımdan iki saat önce bana haber ver,tr
6216,9168,calendar_set,calendar_set,olly benim bir sonraki toplantımı bir kaç saat öncesinden bana hatırlat,tr
6217,9169,calendar_set,calendar_set,bana sonraki toplantımı bir kaç saat önce hatırlat,tr
6218,9170,calendar_set,calendar_set,önümüzde ki cumartesi için sabah saat onda boş bir takvim etkinliği oluştur,tr
6219,9172,calendar_set,calendar_set,gelecek cumartesi sabah on için takvime giriş yap,tr
6220,9173,calendar_set,calendar_set,yirmi üç mayıs da ki dişçi randevumu bana hatırlat,tr
6221,9174,calendar_query,calendar_query,bugün için bir planım var mı,tr
6222,9176,calendar_remove,calendar_remove,parti etkinliğini takvimden kaldır,tr
6223,9177,calendar_remove,calendar_remove,gezi etkinliğini kaldır,tr
6224,9178,calendar_remove,calendar_remove,yirmi altı aralıktaki tüm etkinlikleri kaldır,tr
6225,9180,calendar_set,calendar_set,çarşamba günü sabah dokuzda ali ile buluşmak için hatırlatıcı ayarla,tr
6226,9181,calendar_remove,calendar_remove,gelecek haftaki doğum günü hatırlatmamı sil,tr
6227,9184,calendar_query,calendar_query,lütfen mart ayındaki etkinlikleri bulun,tr
6228,9185,recommendation_events,recommendation_events,izmir bölgesindeki etkinlikleri ara,tr
6229,9186,calendar_query,calendar_query,hafta sonu için planlanan etkinlikleri bilmem gerekiyor,tr
6230,9188,calendar_set,calendar_set,toplantıya donut götürmeyi hatırlat,tr
6231,9191,calendar_set,calendar_set,bir toplantı için bir saat içinde hatırlatma ayarla,tr
6232,9192,calendar_set,calendar_set,hatırlatıcıyı tekrarlamak için bu tarihi ayarla,tr
6233,9195,calendar_remove,calendar_remove,bu etkinliği takvimimin bildiriminden kaldır,tr
6234,9196,calendar_remove,calendar_remove,lütfen bu takvim etkinliğini silin,tr
6235,9199,play_radio,play_radio,trt radyoyu aç,tr
6236,9200,play_radio,play_radio,biraz radyo çal,tr
6237,9201,play_radio,play_radio,lütfen radyo aç,tr
6238,9203,play_radio,play_radio,biraz radyo istasyonu aç,tr
6239,9205,play_radio,play_radio,benim favori radyomu çal,tr
6240,9206,play_radio,play_radio,radyo aç,tr
6241,9207,play_radio,play_radio,trt fm aç olly,tr
6242,9209,play_radio,play_radio,benim için müzik radyosunu aç,tr
6243,9210,play_radio,play_radio,radyoyu aç,tr
6244,9213,play_radio,play_radio,pandorada benim rock istasyonumu çal,tr
6245,9218,play_radio,play_radio,yeni rock radyo istasyonları hangileri,tr
6246,9219,play_radio,play_radio,radyo menüsünü seç,tr
6247,9220,play_radio,play_radio,istediğin bir istasyon seç,tr
6248,9223,play_radio,play_radio,radyoyu doksan sekiz nokta yediye çevir,tr
6249,9224,play_radio,play_radio,radyo açman lazım,tr
6250,9226,play_radio,play_radio,trans müzik için bana bir radyo kanalı çal,tr
6251,9229,play_radio,play_radio,top one radyo kanalını aç bana,tr
6252,9230,play_radio,play_radio,alexa pandora radyo yu çal lütfen,tr
6253,9231,play_radio,play_radio,ally lütfen pandora radyo istasyonunu çal,tr
6254,9232,play_radio,play_radio,trt fm yüz iki nokta yedi istasyonuna dön,tr
6255,9238,play_radio,play_radio,spotify aç,tr
6256,9239,play_radio,play_radio,trt fm aç,tr
6257,9240,play_radio,play_radio,reklamsız bir akustik müzik çalabilir misin,tr
6258,9241,play_music,play_music,doksanlardan en iyi sanat müziği şarkıları dinlemek istiyorum,tr
6259,9242,play_radio,play_radio,radyo istasyonu aç,tr
6260,9243,play_radio,play_radio,radyo d çal,tr
6261,9244,play_radio,play_radio,trt fm istasyonunu aç,tr
6262,9245,play_radio,play_radio,bana yerel akdeniz istasyonunu bul,tr
6263,9246,play_radio,play_radio,can birsay ağda mı eğer öyleyse onu aç,tr
6264,9247,play_radio,play_radio,biraz radyo pop dinlemek istiyorum lütfen,tr
6265,9248,play_radio,play_radio,radyoda dokuz yüz otuz beş i aç,tr
6266,9251,play_radio,play_radio,radyoda güzel müzik zamanı,tr
6267,9255,play_radio,play_radio,radyo aç,tr
6268,9257,play_radio,play_radio,radyo çal,tr
6269,9258,play_radio,play_radio,radyoyu başlat,tr
6270,9259,play_radio,play_radio,ntv radyoyu başlat olly,tr
6271,9260,play_radio,play_radio,radyo dinlemek istiyorum viva,tr
6272,9261,play_radio,play_radio,radyo dinlemek istiyorum,tr
6273,9262,play_radio,play_radio,radyo aç,tr
6274,9264,play_radio,play_radio,radyo aç lütfen,tr
6275,9265,play_radio,play_radio,radyoyu etkinleştir lütfen,tr
6276,9266,play_radio,play_radio,benim en favori radyo istasyonumu aç lütfen,tr
6277,9267,play_radio,play_radio,radyoda orkestra müziği çal,tr
6278,9268,play_radio,play_radio,radyo bandını belgeselle aç,tr
6279,9271,play_radio,play_radio,dokuz yüz yetmiş beş f.m. çal lütfen,tr
6280,9272,play_music,play_music,biraz müzik aç,tr
6281,9273,play_radio,play_radio,radyoyu dinlemek istiyorum onu aç lütfen,tr
6282,9274,play_radio,play_radio,sadece dokuz yüz doksan dokuz f.m. radyosunu çal,tr
6283,9276,play_radio,play_radio,radyo sadece kral f. m. çalmalı,tr
6284,9277,play_radio,play_radio,radyoyu aç ve bin kırk sekiz frekansına git,tr
6285,9278,play_radio,play_radio,radyoyu başlat ve dokuz yüz kırk üç frekansından doğa konuşmalarını çal,tr
6286,9279,play_radio,play_radio,radyoyu başlat ve dokuz yüz yetmiş yedi frekansına git,tr
6287,9282,play_radio,play_radio,frekans birde istanbul fm adındaki radyo istasyonunu ara,tr
6288,9283,play_radio,play_radio,beni klasik müzik çalan bir radyo istasyonuna götür,tr
6289,9285,play_radio,play_radio,am çal,tr
6290,9286,play_radio,play_radio,inceden inceye şarkısını çal,tr
6291,9288,play_radio,play_radio,bana doksan dokuz nokta beş lazım lütfen,tr
6292,9289,play_radio,play_radio,doksan dokuz nokta beş dinlemek istiyorum,tr
6293,9290,play_radio,play_radio,doksan dokuz nokta beş aç lütfen,tr
6294,9292,play_radio,play_radio,zaman ana istasyonuma gitme zamanı lütfen,tr
6295,9293,play_radio,play_radio,bana bir kaç talk back radyo bul,tr
6296,9294,play_radio,play_radio,radia aç,tr
6297,9295,play_radio,play_radio,radyo çal,tr
6298,9296,play_radio,play_radio,f. m. aç,tr
6299,9297,play_radio,play_radio,radyo d,tr
6300,9298,play_radio,play_radio,fm doksan dört nokta dört radyo kanalını başlat lütfen,tr
6301,9300,play_radio,play_radio,senin kral f. m. radyo kanalını açmana ihtiyacım var,tr
6302,9302,play_radio,play_radio,bir sonraki istasyonu ara,tr
6303,9304,play_radio,play_radio,rap istasyonunu dinlemek istiyorum,tr
6304,9306,play_radio,play_radio,benim için radyo istasyonunu başlat lütfen,tr
6305,9307,play_radio,play_radio,radyoyu aç,tr
6306,9308,play_radio,play_radio,bu kanal da radyo aç,tr
6307,9309,play_radio,play_radio,şimdi bu radyo istasyonunu dinlemek istiyorum,tr
6308,9311,play_radio,play_radio,benim için radyoyu aç,tr
6309,9312,play_radio,play_radio,kiss f. m. radyoyu aç,tr
6310,9313,play_radio,play_radio,bana kiss f. m. kanalını bul,tr
6311,9314,play_radio,play_radio,benim için radyo çal,tr
6312,9315,play_radio,play_radio,radyoyu radyo d ye çevir,tr
6313,9318,play_radio,play_radio,benim en sevdiğim radyo kanalını aç,tr
6314,9319,play_radio,play_radio,trt radyoyu açar mısın lütfen,tr
6315,9320,play_radio,play_radio,pandoradan sıkıldım lütfen radyo aç,tr
6316,9322,play_radio,play_radio,benim radyomu aç,tr
6317,9324,play_radio,play_radio,pandora uygulamasını aç,tr
6318,9328,play_radio,play_radio,pandorayı aç ve classic rock istasyonu çal,tr
6319,9329,play_radio,play_radio,herhangi bir radyo istasyonu çal,tr
6320,9331,play_radio,play_radio,herhangi bir türkü istasyonu çal,tr
6321,9332,play_radio,play_radio,geçiş yap,tr
6322,9333,play_radio,play_radio,radyoyu radyo d ye çevir,tr
6323,9336,play_radio,play_radio,radyo d 'yi çal,tr
6324,9337,play_radio,play_radio,uydu radyosunda sirius çal,tr
6325,9338,play_radio,play_radio,dokuz yüz kırk bir dinlemek istiyorum lütfen,tr
6326,9339,play_radio,play_radio,benim için kxly çalabilir misin,tr
6327,9342,play_radio,play_radio,radyo istasyonunu değiştir,tr
6328,9344,play_radio,play_radio,radyo otuz dört 'ü aç,tr
6329,9345,play_radio,play_radio,lütfen radyo aç,tr
6330,9346,play_radio,play_radio,benim için bu radyo kanalını aç,tr
6331,9347,play_radio,play_radio,çalınmasını istediğim radyo istasyonunun ismini söyle,tr
6332,9348,play_radio,play_radio,radyo kanal sekiz nokta beşi başlat,tr
6333,9349,play_radio,play_radio,yeni radyo kanalı çal,tr
6334,9351,play_radio,play_radio,biraz müzik dinlemek istiyorum bir radyo istasyonu aç,tr
6335,9354,play_radio,play_radio,lütfen radyo aç,tr
6336,9356,play_radio,play_radio,olly radyo aç,tr
6337,9357,play_radio,play_radio,power fm aç,tr
6338,9360,play_radio,play_radio,radyo aç,tr
6339,9365,play_radio,play_radio,radyoya git,tr
6340,9366,play_radio,play_radio,lütfen biraz müzik çal,tr
6341,9367,play_radio,play_radio,lütfen çocuklar için birkaç şarkı çal,tr
6342,9368,play_radio,play_radio,son radyo kanalı aç,tr
6343,9370,play_radio,play_radio,beni en popüler radyo kanallarına götür,tr
6344,9372,play_radio,play_radio,spor istasyonunu aç,tr
6345,9373,play_radio,play_radio,biraz yöresel konuşma radyosu dinlemek istiyorum,tr
6346,9374,play_radio,play_radio,bana eskiler kanalı bul,tr
6347,9376,play_radio,play_radio,radyo aç,tr
6348,9377,play_radio,play_radio,trt halk kanalını aç lütfen,tr
6349,9378,play_radio,play_radio,lütfen kanalı istanbul fm 'e çevir,tr
6350,9379,play_radio,play_radio,lütfen radyo d 'yi aç,tr
6351,9381,play_radio,play_radio,lütfen radyo talk showuna git,tr
6352,9385,play_radio,play_radio,radyo dinlemek istiyorum,tr
6353,9386,play_radio,play_radio,dinlemek için iyi kanallar bulmam lazım,tr
6354,9387,play_radio,play_radio,benim yakın bölgemdeki en iyi rock istasyonunu bul ve aç,tr
6355,9388,play_radio,play_radio,en yakın rock istasyonunu bul,tr
6356,9389,play_radio,play_radio,radyoda ne var,tr
6357,9390,play_radio,play_radio,radyoyu aç ve radyo d çal,tr
6358,9392,play_radio,play_radio,dün benim dinlemekte olduğum spotify daki radyo istasyonu nu bulabilir misin,tr
6359,9393,play_radio,play_radio,hey olly radyo aç,tr
6360,9395,play_radio,play_radio,hey olly şimdi biraz radyo çal,tr
6361,9396,play_radio,play_radio,joy t aç,tr
6362,9397,play_radio,play_radio,radyo d 'de sen ağlama şarkısını çal,tr
6363,9398,play_radio,play_radio,araba radyosunda power fm çal,tr
6364,9400,play_radio,play_radio,radyoda number one turk çal lütfen,tr
6365,9401,play_radio,play_radio,radyoyu etkinleştir ve radyo d 'ye bağlan,tr
6366,9403,play_radio,play_radio,lütfen benim radyo d kanalımı trt radyoya çevir,tr
6367,9404,play_radio,play_radio,işe giderken arabada en sevdiğim sabah programını dinlemek istiyorum,tr
6368,9405,play_radio,play_radio,radyo dinlemek istiyorum onu benim için aç,tr
6369,9407,play_radio,play_radio,radyo powu çal,tr
6370,9409,play_radio,play_radio,radyo müziği çal,tr
6371,9410,play_radio,play_radio,radyo oyununu aç,tr
6372,9411,play_radio,play_radio,radyo üzerinde bir sonraki okan bayülgen şov 'u aç,tr
6373,9412,play_radio,play_radio,haber galeri dinlemek istiyorum,tr
6374,9413,play_radio,play_radio,radyo d çalabilir misin,tr
6375,9415,play_radio,play_radio,radyo aç,tr
6376,9416,play_podcasts,play_podcasts,odadaki fil ile ilgili en son podcasti aç,tr
6377,9417,play_radio,play_radio,power fm aç,tr
6378,9418,play_radio,play_radio,number one fm radyosunu dinle,tr
6379,9419,play_music,play_music,biraz etnik müzik çal,tr
6380,9420,play_radio,play_radio,spor gecesini dinle,tr
6381,9421,play_music,play_music,google play çalma listesinden şanslı hissediyorumu başlat,tr
6382,9422,play_radio,play_radio,sirius 'da klasik kanal aç,tr
6383,9423,play_radio,play_radio,sirius uygulamasını indir ve istanbul fm kanalını aç,tr
6384,9424,play_radio,play_radio,spotify aç ve kişisel kanal çal,tr
6385,9427,play_radio,play_radio,bana bir türkü istasyonu bul lütfen,tr
6386,9429,play_radio,play_radio,kolej beyzbol maçını oynat,tr
6387,9430,play_radio,play_radio,beşiktaş galatasaray maçını aç,tr
6388,9431,play_podcasts,play_podcasts,socrates 'tan benim en yeni podcastlerimi çal,tr
6389,9433,play_music,play_music,türkçe müzik çalma listesi aç,tr
6390,9434,play_radio,play_radio,çocuk bakımı ile ilgili bir konuşma programı aç,tr
6391,9435,play_radio,play_radio,istanbuldaki cinayetler ile ilgili program aç,tr
6392,9439,play_radio,play_radio,bugünki hitleri dinlemek istiyorum,tr
6393,9440,play_radio,play_radio,pandorada top kırk hit parçayı çal,tr
6394,9441,play_radio,play_radio,medya oynatıcı aç ve top hits çal,tr
6395,9446,play_radio,play_radio,benim yüksek sadakat radyo istasyonumu aç,tr
6396,9448,play_podcasts,play_podcasts,benim favori podcastimi aç,tr
6397,9449,play_radio,play_radio,yeni sezen aksu bölümünü dinlemek istiyorum,tr
6398,9451,play_radio,play_radio,radyoda ibrahim tatlıses çal,tr
6399,9452,play_radio,play_radio,radyo sivrisinek 'i ara,tr
6400,9455,play_radio,play_radio,oturma odasında kral fm dinlemek istiyorum,tr
6401,9456,play_radio,play_radio,lütfen şu anda bulunduğum yerde number one turk açabilir misin,tr
6402,9458,play_music,play_music,müzik başlat,tr
6403,9461,play_radio,play_radio,radyoda bana şarkı aç,tr
6404,9462,play_radio,play_radio,haberleri aç,tr
